"locality string","country","state","county","latitude","longitude","correction status","precision","error polygon","multiple results","ID","name","basis"
"Locality: John's Creek/Fish Hatchery Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","9ffe962b-fc33-4894-bf6d-586b3b2b7e1b","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","a0857b66-046d-42c7-a20b-60dcdfa40a46","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina",NA,NA,NA,"","","","","a3478e4d-01c6-42b2-9033-4f5565a8cf3b","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","a4b3a412-dc98-4754-86b2-e6231d29d8bc","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","Georgia","Rabun",NA,NA,"","","","","a4c440c6-73a9-4ec0-aa71-133f9c1fa729","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania",NA,NA,"","","","","a4e93f5f-f62a-468e-acc5-68045d9e8663","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania",NA,NA,"","","","","a4ea11a1-6a03-4b32-adf5-16cbe375785a","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Macon",NA,NA,"","","","","a6fc1cfb-3efb-4fc3-b09c-e79e0c970420","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","a7552a3b-5b3f-4611-9b82-e627c8b92c51","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","a846928a-7743-449b-9397-f0f2e4a8bec1","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee / Pickens",NA,NA,"","","","","aa223326-7a40-4b39-8e2f-0403e2da97aa","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","aa2d1d12-65c9-4cc1-8f1a-2549a61a20b0","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania",NA,NA,"","","","","aa818703-106a-4ef5-b18c-2f30f25e923a","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","USA","South Carolina","Oconee Co.",NA,NA,"","","","","abfaeb2b-686e-4c87-a740-f052640d53ec","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","ad9b24fc-23c7-4a8f-b5a9-5db163c4383e","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Unspecified County",NA,NA,"","","","","ae8f17b5-b8b7-4eac-a930-0bf45e693930","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Jackson",NA,NA,"","","","","aec61861-74e0-4e96-9336-7c8edeee2d9f","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","afe21f4c-4012-4861-bd07-81a0a608731a","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","b0136508-eff5-448a-a8ae-a582396a6bfc","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Nearly if not exactly the type locality. Photographs attached to sheet; Corolla white or very pale pink or blue Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","b0fac61b-b735-4e37-ab90-3489bc3a2c04","Shortia galacifolia","PreservedSpecimen"
"Locality: Home of M. N. Ross of Arden, NC. Occurrence Remarks: See: Ross, M. N. Jour. of NY Bot. Garden 37:208-211. From same colony as JHB 257. Verbatim Locality: NA","USA","North Carolina","Buncombe",NA,NA,"","","","","b30404f1-518a-4032-a558-1310d078033d","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","b5b7ef91-2e5e-4285-a162-fe4ae83e39d7","Shortia galacifolia","PreservedSpecimen"
"Locality: McDowell County, North Carolina, U.S.A. Occurrence Remarks: Common Name -- Hyams' Sparkling Shortia Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","b6d8521a-0ad5-43ee-8936-21c0abd2f231","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina",NA,NA,NA,"","","","","b6ec00e5-a9d9-42a9-bc7b-52f444b08876","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee County",NA,NA,"","","","","b6f9d0fd-7661-4a44-b931-1977bd46afe0","Shortia galacifolia","PreservedSpecimen"
"Locality: Wilmington Occurrence Remarks: NA Verbatim Locality: NA","United States","Delaware","New Castle",NA,NA,"","","","","b7595e51-bcbf-4bf9-9a43-36c7c5f6a8cf","Shortia galacifolia","PreservedSpecimen"
"Locality: from garden of Wm. A. Knight, Biltmore Forest Occurrence Remarks: See: Ross, M. N. J. of NY Bot. Garden 37:208-211. From planted material. Verbatim Locality: NA","USA","North Carolina","Buncombe",NA,NA,"","","","","b79d9198-050b-4570-b05e-19ee2484f4e5","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","b7eb199c-e161-45fb-9276-5bca22a0859a","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","Tennessee","Monroe",NA,NA,"","","","","b90dbd61-937f-403b-9742-33f3d8818f24","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","b922e6fb-9cee-4fc8-bf29-54c40442cb81","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","b9e7b119-8b0e-4278-879a-e951e8b34c2f","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","District of Columbia",NA,NA,NA,"","","","","ba28bab8-b35d-4da4-b4a4-28ec96dd73dd","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","ba681459-572c-42db-b5cc-3a60ffd871e4","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","bb706a86-5836-4fba-b0dd-3cac9fb33cde","Shortia galacifolia","PreservedSpecimen"
"Locality: Highland Nursery at Pineola, N.C. Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Avery",NA,NA,"","","","","bb75d848-80a3-4d21-ad73-2cb200e0a622","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Leaves evergreen; stoloniferous. Petals clear white. Very small pop., the only know [sic] loc. north of those on the Blue Ridge escarpment in upstate SC. Privately owned. The location where ""rediscovered"" in the 1870's. Verbatim Locality: NA","United States","North Carolina","McDowell County",NA,NA,"","","","","bbe819b8-6958-4bc0-808c-d93b766ee35b","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","bc2cd2ed-bba1-4b55-9d43-17c772dae1d2","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","bc676c73-4a86-444d-beab-ea24e685b84f","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","bc77168b-fa7d-4ad9-a02d-1028ac7c509e","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","bd81135d-a7e7-4f37-b4bc-d9139fc6005c","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","bde182f7-bfc8-4e9e-94c2-9197673dac5e","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","USA","South Carolina","Oconee",NA,NA,"","","","","be2d2230-580a-477c-b2bc-c4b51d0f7f15","Shortia galacifolia var. galacifolia","PreservedSpecimen"
"Locality: White Water Valley, Oconee County, South Carolina. Occurrence Remarks: NA Verbatim Locality: NA","United States of America",NA,NA,NA,NA,"","","","","bed859fe-21bd-4f9a-9d36-1c012b54f0e6","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","bf6e8a98-5dd0-48e6-b89a-965ef8675cba","Shortia galacifolia","PreservedSpecimen"
"Locality: by White-water River, above Jocassee, Oconee County, South Carolina. Occurrence Remarks: NA Verbatim Locality: NA","United States of America",NA,NA,NA,NA,"","","","","c08751a5-abcc-4f53-a33f-5fa2ab1cec3d","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: Sapphire Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania County",NA,NA,"","","","","c092b335-3dcd-4ec7-8a67-b3e04e856c27","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee County",NA,NA,"","","","","c10c1b6d-09e6-4c49-9b35-6116881e2e05","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","c15c8c32-3a1b-44bb-ba87-a0ef0ace7a32","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","c19d8e53-eaff-412c-8790-c36ce7c5c3f8","Shortia galacifolia var. galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Imager: Kylee Downes; Date Imaged: 12/3/2018 Verbatim Locality: NA","United States","North Carolina","Oconee",NA,NA,"","","","","c1e8e9be-7699-4e8d-be07-a318ee838b44","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","c21d9997-3a7d-4963-8db8-df12287ab14d","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","c3113876-6efc-4d03-87c5-ffbe2903991b","Shortia galacifolia","PreservedSpecimen"
"Locality: Transylvania County, NC Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania County",NA,NA,"","","","","c395f348-cdec-4e14-962c-7c4436a8281f","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","c47837b3-bbe6-4636-be90-afb87d970686","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","c5423f6a-1905-4dcb-b8d4-b2373bdba044","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","c58ba475-f5f5-4478-be81-6d325bf24e5f","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","c730f798-aea5-4841-be07-9d76a5a5b344","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","Tennessee","McMinn",NA,NA,"","","","","c77c8b2a-7591-46b2-9320-655653670082","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: corolla white or very pale pink or blue Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","c7ae8871-8801-416b-9b80-213fa2612745","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","USA","South Carolina","Oconee Co.",NA,NA,"","","","","c7fee786-f8a8-4bca-b5c1-68a8cd6eb9aa","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","c8b94c08-e400-47e0-886d-b8ab868f4ff3","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","c8cc088b-81b8-4718-8fd7-bc5c9666af18","Shortia galacifolia","PreservedSpecimen"
"Locality: Rabun County, GA Occurrence Remarks: NA Verbatim Locality: NA","United States","Georgia","Rabun County",NA,NA,"","","","","c996de3f-44d8-49dd-a9a4-441834b8aca8","Shortia galacifolia var. galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","ca806847-38ec-454d-aada-a5fc713d31f2","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","cad127f4-df7a-4351-8d51-ebf658a838d7","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","caf7cebf-2611-4299-a4d9-d122606e78c8","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","cb7536ff-e30a-4438-97a0-bbcad7e6fe1c","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: 710 Dive Buddy Lane, 0.3 km off of main road, large colony dispersed on eastern facing slope next to creek and small waterfall. Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","cd2ad80e-ceac-439c-8512-004980f4a9d0","Shortia galacifolia var. galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","cd5eb7f9-12d5-4904-b56c-b37d6fd81e14","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","cd742ae0-4453-4ea7-8b58-0cbfcafe17e8","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","cde20bfb-f8cd-444f-98a2-c437c2083f78","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","cee62206-bbf1-4a51-bf7d-0f43fd009fa7","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","cf00f8a7-035b-442b-83f1-31d85e31969c","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","cfa42779-13b8-4d7c-a32c-2bc2dbe2484a","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Examined for ""Atlas of E & T Plants of Virginia"" J. Massey & T. Atkinson 1979 University of North Carolina at Chapel Hill Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","d2d9f9ae-31c5-45ca-b8e9-baec6dea167b","Shortia galacifolia","PreservedSpecimen"
"Locality: Near Toxaway, N.C. 16 miles from the highway. Sent us by R.P. Ashworth. Collected by Jack Dendy and D.S. Trammele and first transplanted to Henderson, N.C. Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina",NA,NA,NA,"","","","","d2f09681-1dd1-4ca9-b0ce-ef3d2525154d","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","d3625a0b-9d1e-4537-9a77-662f3993b170","Shortia galacifolia","PreservedSpecimen"
"Locality: - Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania",NA,NA,"","","","","d5206edf-960f-40d4-8921-913477545136","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","d562b460-2124-41f4-87a4-24f844bb7a64","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States of America","South Carolina",NA,NA,NA,"","","","","d7a68a12-f6b8-4ceb-9ef4-a101f671a0ac","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","d7a7fca5-bad8-4892-87c7-78d1c40385f2","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","d87d0e1a-6380-4d56-9089-fea1e6a63408","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","USA","South Carolina","Oconee",NA,NA,"","","","","d91a7106-2e15-47f0-93db-671e3d0f0404","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","d9eaa122-c382-46ac-99ef-577824d38091","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania",NA,NA,"","","","","da7f6a54-8d35-4a3d-9e8f-7eddd966d651","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Buncombe",NA,NA,"","","","","dad74090-bed2-43eb-8823-23589ad58dab","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","db51eb87-40be-4651-974e-6e5bc71eeb95","Shortia galacifolia","PreservedSpecimen"
"Locality: [filed under North America] Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","db53b2c8-1a69-4b17-90cd-c4e77ff4e3f5","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Greenville",NA,NA,"","","","","db56e016-dd4c-4cef-8fb2-8ad8bbca1099","Shortia galacifolia","PreservedSpecimen"
"Locality: Plentiful along stream (above railway) that runs under C. C. & O. Ry. track just across from Joe McNulty's house. This is farther down same stream as no. 3 collection and probably occurs all the way between these stations. Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","dbae0f76-7566-43e8-8790-fefa67f6b451","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","dbb07b87-97e6-4014-a19f-ae8ae10b5a5a","Shortia galacifolia","PreservedSpecimen"
"Locality: San Diego Occurrence Remarks: NA Verbatim Locality: NA","United States","California","San Diego",NA,NA,"","","","","dc9961a4-6ae4-4bff-9952-19dea4583fad","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","Virginia","Patrick",NA,NA,"","","","","dcb0c23b-2d0b-47b6-b9b7-c0c59fb45a74","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","dd0656ad-1e7e-4b8f-bfa6-8544223b3ef3","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","USA","South Carolina","Oconee",NA,NA,"","","","","dddfd08d-6b61-457d-847d-97008b648ef3","Shortia galacifolia var. galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Imager: Kylee Downes; Date Imaged: 12/3/2018 Verbatim Locality: NA","United States","North Carolina",NA,NA,NA,"","","","","de6ffa2f-ad08-4907-b9ae-f01bd5dc4c0e","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","e01f9555-d36c-470b-8f64-847b00dacf84","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","e2c04175-7e2a-481e-aa5d-c321d406c99b","Shortia galacifolia","PreservedSpecimen"
"Locality: Sud Carol. White Water Valley. Oconee County. Occurrence Remarks: NA Verbatim Locality: NA","United States of America",NA,NA,NA,NA,"","","","","e3038adc-6886-415e-ae76-c04803c04d43","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: Oconee Bells. 300+ clone continually spreading down a wet, shady S-running drainage. Flower white, just a few in bloom. Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","e31d039a-b94f-406a-a30c-5f1ed5f30957","Shortia galacifolia","PreservedSpecimen"
"Locality: Cove near Horsepasture River D P Co. Tract Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Macon",NA,NA,"","","","","e334fece-2e45-45e1-9a22-bc5a7273653f","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","e3cd0c17-829c-45a0-bc0f-3bce48f73127","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","Estados Unidos","South Carolina",NA,NA,NA,"","","","","e49ba1be-9b0e-412b-86f0-d7b1f89faa31","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","e4aec98d-dd45-466b-8b7d-b8e623831788","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania",NA,NA,"","","","","e5c4ac0e-45ed-47a7-8c1c-5ad5978abaaf","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina",NA,NA,NA,"","","","","e5eac295-810e-4458-b034-db87d2558a3e","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","McDowell",NA,NA,"","","","","e70eb627-a019-4c11-959a-d1a4ccf7c2d3","Shortia galacifolia","PreservedSpecimen"
"Locality: Transylvania County, NC Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Transylvania County",NA,NA,"","","","","eb013691-d560-472f-88e9-3b7abbea9b09","Shortia galacifolia","PreservedSpecimen"
"Locality: Highlands, Macon Co., N.C. Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Macon",NA,NA,"","","","","eb5343c3-f57c-4db0-b646-b65f32723dab","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","ec5e900f-5b93-4fb6-8e6a-273e363571e3","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: E of Lake Jocassee, vicinity of Cane Creek and Roy Jones Highway. Cleo Chapman Road extension, N of Rte. 11. Occurrence Remarks: NA Verbatim Locality: NA","United States of America","South Carolina","Pickens Co.",NA,NA,"","","","","ed7c36ae-0814-4530-82a8-f497ab8defa2","Shortia galacifolia Torr. & A.Gray","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","ed9702bd-b2d1-42c1-80c1-778169c5196b","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","ee02313b-a3b2-4ae8-9b3c-af503d0da529","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","eea0c49e-890a-4704-b985-db1e7b46575c","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","Georgia","Rabun",NA,NA,"","","","","ef73b229-afa9-474b-97e7-37aec8547b2c","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Pickens",NA,NA,"","","","","f0a451d4-42c8-4807-a060-d8cd11479006","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Burke",NA,NA,"","","","","f0e7179d-bc62-4995-a472-47cb15c619da","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","USA","South Carolina","Greenville Co.",NA,NA,"","","","","f20ea817-a303-4132-998d-faffb1c45d76","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina",NA,NA,NA,"","","","","f2a6b75f-abb9-41e6-93da-abd74a86be2a","Shortia galacifolia","PreservedSpecimen"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","f2c625d1-77fa-4954-a061-7143e7cd573f","Shortia galacifolia","PreservedSpecimen"
"Locality: In cultivation at home of Mrs. S.C. Stewart. Plant from those set out by T.G. Harbison at Highlands, N.C. Occurrence Remarks: NA Verbatim Locality: NA","United States","North Carolina","Macon",NA,NA,"","","","","f366f2f0-b7e0-4bee-8a88-adea64973475","Shortia galacifolia","PreservedSpecimen"
"Locality: [filed under North America] Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","f37535b9-4d33-495c-b675-051f5363c5c8","Shortia galacifolia","PreservedSpecimen"
"Locality: United States, North Carolina, Durham, Duke University Garden Occurrence Remarks: NA Verbatim Locality: NA",NA,NA,NA,NA,NA,"","","","","f4225017-9d35-4fc2-b5f3-63e6ea8311ce","Shortia galacifolia","MachineObservation"
"Locality: NA Occurrence Remarks: NA Verbatim Locality: NA","United States","South Carolina","Oconee",NA,NA,"","","","","f4dad5b2-0401-4b09-bbe0-b5761af48b12","Shortia galacifolia","PreservedSpecimen"
